index,repo_url,slug,found_in_db,run_count,overall_result,any_success,best_status,total_iterations,total_steps,total_prompt_tokens,total_completion_tokens,detected_language,has_dockerfile,smoke_test_passed,total_duration_ms,char_domain,char_build_type,char_automation_level,char_environment_specificity,char_dependency_transparency,char_tooling_complexity,char_reproducibility_support,star_count
234,https://github.com/castwide/solargraph,castwide/solargraph,True,1,SUCCESS,True,success,1,13,181440,19876,Ruby,True,True,1281269,utilities,bundler,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1993
235,https://github.com/ruby-grape/grape,ruby-grape/grape,True,1,SUCCESS,True,success,1,20,197492,35950,Ruby,True,True,1264705,web-development,bundler,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,9985
236,https://github.com/fossasia/badgemagic-app,fossasia/badgemagic-app,True,1,FAIL,False,failure,3,73,1104834,126006,dart,False,,4565741,mobile-development,flutter,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,no_ci_manual_only,1984
237,https://github.com/KaringX/karing,KaringX/karing,True,1,SUCCESS,True,success,1,18,308466,35221,kotlin,True,True,1283453,utilities,flutter,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,9587
238,https://github.com/ComicSparks/jasmine,ComicSparks/jasmine,True,1,FAIL,False,failure,3,55,965946,86727,dart,False,,6949607,mobile-development,flutter,semi_automated,cross_platform_generic,explicit_loose,multi_layer_toolchains,repro_ready,4940
239,https://github.com/jgm/pandoc,jgm/pandoc,True,1,FAIL,False,failure,3,71,1455670,118612,Haskell,False,,14743946,utilities,cabal,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,42027
240,https://github.com/inkonchain/node,inkonchain/node,True,1,SUCCESS,True,success,1,17,121532,38380,bash,True,True,646816,devops,docker-compose,semi_automated,specific_os,implicit,single_layer_tool,repro_ready,36812
241,https://github.com/IAmStoxe/wirehole,IAmStoxe/wirehole,True,1,SUCCESS,True,success,1,3,37666,8054,Docker,True,True,224251,devops,docker-compose,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,no_ci_manual_only,4948
242,https://github.com/exelban/stats,exelban/stats,True,1,SUCCESS,True,success,2,13,273990,20441,Swift,True,True,689580,utilities,xcode,manual,specific_os,implicit,multi_layer_toolchains,no_ci_manual_only,36401
243,https://github.com/electric-sql/electric,electric-sql/electric,True,1,SUCCESS,True,success,1,14,222042,37658,Elixir,True,True,2495605,systems-programming,mix,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,9874
244,https://github.com/anoma/anoma,anoma/anoma,True,1,FAIL,False,failure,3,55,827589,78855,Elixir,False,,8038170,systems-programming,mix,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,34071
245,https://github.com/commanded/commanded,commanded/commanded,True,1,SUCCESS,True,success,1,14,211858,23593,Elixir,True,True,694142,utilities,mix,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1985
246,https://github.com/pentacent/keila,pentacent/keila,True,1,SUCCESS,True,success,1,12,254334,17349,Elixir,True,True,1457719,web-development,mix,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,1981
247,https://github.com/levey/AwesomeMenu,levey/AwesomeMenu,True,1,SUCCESS,True,success,1,11,145157,23109,objc,True,True,590797,mobile-development,cocoapods,manual,specific_os,implicit,multi_layer_toolchains,no_ci_manual_only,4986
248,https://github.com/KrauseFx/TSMessages,KrauseFx/TSMessages,True,1,SUCCESS,True,success,2,35,462622,46612,objc,True,True,1678242,mobile-development,cocoapods,semi_automated,specific_os,explicit_machine_readable,multi_layer_toolchains,no_ci_manual_only,4868
249,https://github.com/TEN-framework/ten-framework,TEN-framework/ten-framework,True,1,SUCCESS,True,success,3,53,956327,104365,multilang,True,True,3205136,machine-learning,gn,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,9869
250,https://github.com/apple/swift-protobuf,apple/swift-protobuf,True,1,SUCCESS,True,success,1,5,99340,13400,Swift,True,True,798596,utilities,swiftpm,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,4877
251,https://github.com/openid/AppAuth-iOS,openid/AppAuth-iOS,True,1,FAIL,False,failure,3,54,1020255,79509,Swift,False,,2436660,mobile-development,swiftpm,semi_automated,specific_os,explicit_loose,multi_layer_toolchains,repro_ready,1975
252,https://github.com/Quick/Quick,Quick/Quick,True,1,SUCCESS,True,success,3,69,965244,134843,swift,True,True,3752902,mobile-development,swiftpm,fully_automated,specific_os,explicit_loose,multi_layer_toolchains,repro_ready,9844
253,https://github.com/Ranchero-Software/NetNewsWire,Ranchero-Software/NetNewsWire,True,1,SUCCESS,True,success,2,12,226041,25595,swift,True,True,677153,mobile-development,swiftpm,semi_automated,specific_os,explicit_machine_readable,single_layer_tool,repro_ready,9639
254,https://github.com/tldev/posturr,tldev/posturr,True,1,FAIL,False,failure,3,47,532808,81815,Swift,False,,1997740,utilities,swiftpm,semi_automated,specific_os,implicit,single_layer_tool,no_ci_manual_only,1978
255,https://github.com/apache/cassandra,apache/cassandra,True,1,SUCCESS,True,success,3,33,812677,50189,Java,True,True,1905605,systems-programming,ant,semi_automated,cross_platform_generic,implicit,multi_layer_toolchains,repro_ready,9618
256,https://github.com/refactory-id/bootstrap-markdown,refactory-id/bootstrap-markdown,True,1,SUCCESS,True,success,1,6,53819,12462,javascript,True,True,427411,web-development,bower,manual,cross_platform_generic,explicit_loose,single_layer_tool,no_ci_manual_only,1980
257,https://github.com/jschr/bootstrap-modal,jschr/bootstrap-modal,True,1,SUCCESS,True,success,1,11,160320,11741,javascript,True,True,307528,web-development,bower,manual,cross_platform_generic,explicit_loose,single_layer_tool,no_ci_manual_only,4972
258,https://github.com/rasbt/machine-learning-book,rasbt/machine-learning-book,True,2,FAIL,False,failure,3,0,0,0,python,False,,27354,education,conda,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,4980
259,https://github.com/google/pebble,google/pebble,True,1,FAIL,False,failure,3,66,1250016,142183,C/C++ (Emscripten),False,,6499941,systems-programming,waf,semi_automated,custom_hardware_or_drivers,implicit,multi_layer_toolchains,no_ci_manual_only,4962
260,https://github.com/TimOliver/TOCropViewController,TimOliver/TOCropViewController,True,1,SUCCESS,True,success,1,7,58894,11975,swift,True,True,357692,mobile-development,carthage,semi_automated,specific_os,explicit_loose,multi_layer_toolchains,repro_ready,4912
261,https://github.com/MojoJolo/textteaser,MojoJolo/textteaser,True,1,FAIL,False,failure,3,75,494710,107598,scala,False,,4260562,machine-learning,sbt,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,no_ci_manual_only,1975
262,https://github.com/sbt/sbt,sbt/sbt,True,1,FAIL,False,failure,3,69,1440343,120467,scala,False,,3692382,utilities,sbt,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,4898
263,https://github.com/kmonad/kmonad,kmonad/kmonad,True,1,SUCCESS,True,success,2,38,386449,66086,Haskell,True,True,4128900,systems-programming,stack,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,no_ci_manual_only,4896
264,https://github.com/rubygems/bundler,rubygems/bundler,True,1,SUCCESS,True,success,1,6,117157,16321,Ruby,True,True,402059,utilities,gem,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,4883
265,https://github.com/reagent-project/reagent,reagent-project/reagent,True,1,SUCCESS,True,success,1,7,140167,14485,clojure,True,True,659876,web-development,leiningen,semi_automated,cross_platform_generic,explicit_machine_readable,multi_layer_toolchains,repro_ready,4860
266,https://github.com/auto-ssl/lua-resty-auto-ssl,auto-ssl/lua-resty-auto-ssl,True,1,SUCCESS,True,success,1,6,59641,15787,lua,True,True,374618,security,luarocks,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1979
267,https://github.com/lunarmodules/luasocket,lunarmodules/luasocket,True,1,FAIL,False,failure,3,61,492431,126673,Lua,False,,3475026,systems-programming,luarocks,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,1997
268,https://github.com/chaostoolkit/chaostoolkit,chaostoolkit/chaostoolkit,True,1,SUCCESS,True,success,1,23,244223,39919,Python,True,True,1880543,devops,pdm,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,repro_ready,1996
269,https://github.com/JideGuru/FlutterSocialAppUIKit,JideGuru/FlutterSocialAppUIKit,True,1,FAIL,False,failure,3,70,696797,112887,dart,False,,4715691,mobile-development,pub,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,no_ci_manual_only,1984
270,https://github.com/bluefireteam/photo_view,bluefireteam/photo_view,True,1,SUCCESS,True,success,1,3,21745,8196,dart,True,True,705233,mobile-development,pub,semi_automated,cross_platform_generic,explicit_loose,single_layer_tool,repro_ready,1991
271,https://github.com/xamarin/XamarinComponents,xamarin/XamarinComponents,True,1,FAIL,False,failure,3,30,536077,62130,csharp,False,,2110241,mobile-development,cake,semi_automated,cross_platform_generic,implicit,single_layer_tool,partial_repro,1982
272,https://github.com/probablycorey/wax,probablycorey/wax,True,1,SUCCESS,True,success,3,58,562588,119815,Ruby,True,True,2386677,mobile-development,rake,semi_automated,specific_os,implicit,multi_layer_toolchains,no_ci_manual_only,1975
273,https://github.com/sherlock-project/sherlock,sherlock-project/sherlock,True,1,SUCCESS,True,success,1,6,40374,14232,Python,True,True,287458,security,none,reverse_engineering,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,72629
274,https://github.com/deepseek-ai/DeepSeek-V2,deepseek-ai/DeepSeek-V2,True,1,FAIL,False,failure,3,69,1624236,119817,python,False,,10845716,machine-learning,none,reverse_engineering,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,4996
275,https://github.com/roboticcam/machine-learning-notes,roboticcam/machine-learning-notes,True,1,SUCCESS,True,success,1,8,311464,11365,Python,True,True,397896,education,none,reverse_engineering,cross_platform_generic,implicit,single_layer_tool,no_ci_manual_only,9577
276,https://github.com/sharmajv/vpn,sharmajv/vpn,True,1,SUCCESS,True,success,2,29,1102674,48665,bash,True,True,1312050,mobile-development,none,reverse_engineering,specific_os,implicit,single_layer_tool,no_ci_manual_only,4894
277,https://github.com/xl7dev/WebShell,xl7dev/WebShell,True,1,SUCCESS,True,success,3,65,1465567,134134,java,True,True,2925390,security,none,reverse_engineering,cross_platform_generic,implicit,mixed_languages_and_bindings,no_ci_manual_only,1988
278,https://github.com/mil-tokyo/webdnn,mil-tokyo/webdnn,True,1,SUCCESS,True,success,1,25,262920,43667,JavaScript,True,True,1564068,machine-learning,yarn,semi_automated,specific_stack_versions,explicit_machine_readable,multi_layer_toolchains,no_ci_manual_only,1999
279,https://github.com/advimman/lama,advimman/lama,True,1,SUCCESS,True,success,1,7,86271,12859,Python,True,True,437376,machine-learning,pip,semi_automated,specific_stack_versions,explicit_loose,single_layer_tool,no_ci_manual_only,9695
280,https://github.com/nlpxucan/WizardLM,nlpxucan/WizardLM,True,1,SUCCESS,True,success,3,52,707926,59411,Python,True,True,7645568,machine-learning,pip,semi_automated,specific_hardware_or_drivers,explicit_machine_readable,single_layer_tool,no_ci_manual_only,9476
281,https://github.com/FortAwesome/Font-Awesome,FortAwesome/Font-Awesome,True,1,SUCCESS,True,success,1,3,52720,8294,javascript,True,True,167000,web-development,npm,semi_automated,cross_platform_generic,explicit_machine_readable,single_layer_tool,partial_repro,76327
282,https://github.com/rasta-mouse/Sherlock,rasta-mouse/Sherlock,True,1,FAIL,False,failure,3,67,1012056,119118,PowerShell,False,,2401817,security,none,semi_automated,specific_os,implicit,single_layer_tool,broken_or_outdated,1986
